x1,x2,y_krig,mse
   -1.000000       4.008793
      0.464646       0.555556       0.199890
      0.464646       0.575758       0.183773
      0.464646       0.595960       0.171860
      0.464646       0.616162       0.164468
      0.464646       0.636364       0.161893
      0.464646       0.656566       0.164408
      0.464646       0.676768       0.172258
      0.464646       0.696970       0.185664
      0.464646       0.717172       0.204817
      0.464646       0.737374       0.229878
      0.464646       0.757576       0.260980
      0.464646       0.777778       0.298223
      0.464646       0.797980       0.341675
      0.464646       0.818182       0.391373
      0.464646       0.838384       0.447321
      0.464646       0.858586       0.509492
      0.464646       0.878788       0.577825
      0.464646       0.898990       0.652229
      0.464646       0.919192       0.732581
      0.464646       0.939394       0.818728
      0.464646       0.959596       0.910487
      0.464646       0.979798       1.007650
      0.464646       1.000000       1.109978

      0.505051      -1.000000       0.236019
      0.505051      -0.979798       0.156348
      0.505051      -0.959596       0.081599
      0.505051      -0.939394       0.011988
      0.505051      -0.919192      -0.052293
      0.505051      -0.898990      -0.111076
      0.505051      -0.878788      -0.164217
      0.505051      -0.858586      -0.211598
      0.505051      -0.838384      -0.253127
      0.505051      -0.818182      -0.288742
      0.505051      -0.797980      -0.318407
      0.505051      -0.777778      -0.342117
      0.505051      -0.757576      -0.359894
      0.505051      -0.737374      -0.371790
      0.505051      -0.717172      -0.377885
      0.505051      -0.696970      -0.378290
      0.505051      -0.676768      -0.373142
      0.505051      -0.656566      -0.362607
      0.505051      -0.636364      -0.346877
      0.505051      -0.616162      -0.326171
      0.505051      -0.595960      -0.300731
      0.505051      -0.575758      -0.270823
      0.505051      -0.555556      -0.236736
      0.505051      -0.535354      -0.198778
      0.505051      -0.515152      -0.157276
      0.505051      -0.494949      -0.112573
      0.505051      -0.474747      -0.065027
      0.505051      -0.454545      -0.015007
      0.505051      -0.434343       0.037105
      0.505051      -0.414141       0.090923
      0.505051      -0.393939       0.146052
      0.505051      -0.373737       0.202096
      0.505051      -0.353535       0.258659
      0.505051      -0.333333       0.315344
      0.505051      -0.313131       0.371763
      0.505051      -0.292929       0.427532
      0.505051      -0.272727       0.482275
      0.505051      -0.252525       0.535631
      0.505051      -0.232323       0.587250
      0.505051      -0.212121       0.636802
      0.505051      -0.191919       0.683972
      0.505051      -0.171717       0.728466
      0.505051      -0.151515       0.770014
      0.505051      -0.131313       0.808368
      0.505051      -0.111111       0.843309
      0.505051      -0.090909       0.874641
      0.505051      -0.070707       0.902199
      0.505051      -0.050505       0.925848
      0.505051      -0.030303       0.945482
      0.505051      -0.010101       0.961027
      0.505051       0.010101       0.972442
      0.505051       0.030303       0.979715
      0.505051       0.050505       0.982870
      0.505051       0.070707       0.981961
      0.505051       0.090909       0.977072
      0.505051       0.111111       0.968323
      0.505051       0.131313       0.955862
      0.505051       0.151515       0.939865
      0.505051       0.171717       0.920539
      0.505051       0.191919       0.898119
      0.505051       0.212121       0.872864
      0.505051       0.232323       0.845058
      0.505051       0.252525       0.815007
      0.505051       0.272727       0.783037
      0.505051       0.292929       0.749496
      0.505051       0.313131       0.714743
      0.505051       0.333333       0.679154
      0.505051       0.353535       0.643118
      0.505051       0.373737       0.607029
      0.505051       0.393939       0.571291
      0.505051       0.414141       0.536310
      0.505051       0.434343       0.502496
      0.505051       0.454545       0.470255
      0.505051       0.474747       0.439992
      0.505051       0.494949       0.412103
      0.505051       0.515152       0.386976
      0.505051       0.535354       0.364991
      0.505051       0.555556       0.346509
      0.505051       0.575758       0.331880
      0.505051       0.595960       0.321433
      0.505051       0.616162       0.315477
      0.505051       0.636364       0.314302
      0.505051       0.656566       0.318170
      0.505051       0.676768       0.327321
      0.505051       0.696970       0.341965
      0.505051       0.717172       0.362286
      0.505051       0.737374       0.388439
      0.505051       0.757576       0.420548
      0.505051       0.777778       0.458704
      0.505051       0.797980       0.502971
      0.505051       0.818182       0.553377
      0.505051       0.838384       0.609920
      0.505051       0.858586       0.672567
      0.505051       0.878788       0.741251
      0.505051       0.898990       0.815877
      0.505051       0.919192       0.896316
      0.505051       0.939394       0.982411
      0.505051       0.959596       1.073978
      0.505051       0.979798       1.170803
      0.505051       1.000000       1.272646

      0.545455      -1.000000       0.332504
      0.545455      -0.979798       0.253050
      0.545455      -0.959596       0.178547
      0.545455      -0.939394       0.109210
      0.545455      -0.919192       0.045233
      0.545455      -0.898990      -0.013216
      0.545455      -0.878788      -0.065994
      0.545455      -0.858586      -0.112982
      0.545455      -0.838384      -0.154090
      0.545455      -0.818182      -0.189257
      0.545455      -0.797980      -0.218449
      0.545455      -0.777778      -0.241660
      0.545455      -0.757576      -0.258917
      0.545455      -0.737374      -0.270272
      0.545455      -0.717172      -0.275809
      0.545455      -0.696970      -0.275640
      0.545455      -0.676768      -0.269906
      0.545455      -0.656566      -0.258775
      0.545455      -0.636364      -0.242443
      0.545455      -0.616162      -0.221129
      0.545455      -0.595960      -0.195081
      0.545455      -0.575758      -0.164568
      0.545455      -0.555556      -0.129880
      0.545455      -0.535354      -0.091328
      0.545455      -0.515152      -0.049242
      0.545455      -0.494949      -0.003968
      0.545455      -0.474747       0.044135
      0.545455      -0.454545       0.094694
      0.545455      -0.434343       0.147328
      0.545455      -0.414141       0.201647
      0.545455      -0.393939       0.257256
      0.545455      -0.373737       0.313759
      0.545455      -0.353535       0.370757
      0.545455      -0.333333       0.427857
      0.545455      -0.313131       0.484668
      0.545455      -0.292929       0.540806
      0.545455      -0.272727       0.595900
      0.545455      -0.252525       0.649587
      0.545455      -0.232323       0.701520
      0.545455      -0.212121       0.751371
      0.545455      -0.191919       0.798827
      0.545455      -0.171717       0.843598
      0.545455      -0.151515       0.885415
      0.545455      -0.131313       0.924037
      0.545455      -0.111111       0.959244
      0.545455      -0.090909       0.990847
      0.545455      -0.070707       1.018685
      0.545455      -0.050505       1.042626
      0.545455      -0.030303       1.062568
      0.545455      -0.010101       1.078442
      0.545455       0.010101       1.090211
      0.545455       0.030303       1.097868
      0.545455       0.050505       1.101439
      0.545455       0.070707       1.100982
      0.545455       0.090909       1.096589
      0.545455       0.111111       1.088379
      0.545455       0.131313       1.076503
      0.545455       0.151515       1.061144
      0.545455       0.171717       1.042509
      0.545455       0.191919       1.020834
